timestamp,temperature_line1,temperature_line2,temperature_line3,pressure_pump1,pressure_pump2,pressure_pump3,vibration_motor1,vibration_motor2,vibration_motor3,power_line1,power_line2,power_line3,production_rate_line1,production_rate_line2,production_rate_line3,humidity,air_quality,noise_level,flow_rate,rotation_speed
2025-12-02 13:59:26.833156,71.72602598444372,68.14376774286012,74.21932400058759,1017.0953992465858,1011.814646047395,1007.260809676587,0.6040968752516318,0.587230006073579,0.5439092586080139,223.01489124332056,258.9774383416426,223.76647885446852,94.83602451551693,93.47991209056603,99.57147428197011,51.33647005189453,88.42201251051948,59.6704802250727,91.70140849656686,1428.761678095066
2025-12-02 13:59:36.833156,76.94909531754008,72.64514502384733,70.75536791802108,1012.7257091333994,1015.9532319192847,1011.8853931690973,0.6851447430641521,0.7088194035966161,0.6082205363184335,240.77273028997305,250.37980090595588,274.2757955773146,93.04359315501824,87.18983056849069,101.0233811940796,51.387711877722175,97.60231802591002,64.50891644007879,88.88846295647548,1544.8534397925669
2025-12-02 13:59:46.833156,77.67569645170207,73.1880610412015,77.22374819915856,1009.6119046506249,1015.3217896809987,1009.4505666836861,0.6772817528419377,0.6008881725512816,0.7131209517179402,268.6797631403328,249.47988249688012,231.77588489844183,98.87251673486055,94.3223237958372,95.70615415805955,43.96728500602659,75.55814135276214,64.11247382570274,107.40442967909004,1542.5799395039483
2025-12-02 13:59:56.833156,78.03331083787553,71.99635627558204,80.82854482344905,1018.1187415487059,1012.1750009333707,1010.325421913794,0.5904408136939083,0.502584341080262,0.6665583247649552,244.9905859093329,260.5620452148703,236.39968965640773,93.50501183398566,92.10682232231797,95.35313911800912,33.1841886727631,79.44526891858949,71.06496667683385,99.9433297153246,1409.341471369948
2025-12-02 14:00:06.833156,73.92742592517003,75.29271807909993,76.35430022562936,1003.2580609576047,1016.1770002477587,1011.6972508791871,0.5619493720817029,0.5157594369433077,0.5226114253639061,246.2594260234592,221.39599437402848,247.4727571325717,95.41684590659688,91.35642708171177,94.92998890672165,47.05986143930688,97.50266914248196,82.19449425102025,119.38099978454949,1493.9354780502597
2025-12-02 14:00:16.833156,73.26162544699574,83.74774274089272,77.7437290805155,1018.8469674946598,1008.8248049814674,1021.1016682980137,0.6364236938498331,0.502683180198341,0.5925020327658239,268.1163170063792,243.0377420636772,257.4815766372012,95.82331242798178,96.24086322095648,98.40385917928253,32.56278696995545,80.93178714312354,61.9385539340859,102.86396128915693,1551.4353105604566
2025-12-02 14:00:26.833156,75.49485758466602,71.57438523348308,69.17550986883995,1013.6876319656166,1010.3594789074328,1019.3797285454277,0.6714916802983356,0.6108472770699598,0.5565392171678166,277.1372032749839,241.40788082374286,196.49335162920337,101.68235301401545,96.93024153187746,98.9570056679919,46.86605100818613,82.57029710104221,57.02685114540724,127.98428096621691,1520.4684266002025
2025-12-02 14:00:36.833156,79.89547153059556,76.92525402128247,73.54179233974365,1016.8217905197741,1003.3946957869654,1009.0198019034855,0.5171505910144956,0.6318552416659988,0.5730196769480327,238.04297692865413,222.66988122979117,268.2252764800275,94.19010648408145,96.46874262205412,93.59177755253228,37.612890473841354,78.21152617465684,64.67220761689147,108.69161949886397,1537.7604289946132
2025-12-02 14:00:46.833156,78.79907061862245,74.47505099729086,74.08068296672974,1005.0580967809822,1015.0197702703092,1012.7516409309696,0.6740164464724089,0.7164337658669551,0.6036177570943312,285.6870664936586,244.88165615399075,274.1117029538601,97.68423319089891,96.06573013578722,96.00071705269924,53.67024962598058,67.99365867396686,69.36600667203516,85.77535786222937,1513.5525049151615
2025-12-02 14:00:56.833156,72.60190658693804,75.15544930259503,74.48299929362747,1006.7637167112922,1003.1289053010036,1020.2161700863159,0.5102670543724822,0.6054799509995803,0.6384951952212587,267.4137238481184,244.50478897012292,225.47531090548802,89.90744170944366,91.66967164068988,99.45022406544497,49.55784848921651,63.3009623656387,62.53373421864568,98.7186611705234,1472.1927978370793
