timestamp,temperature_line1,temperature_line2,temperature_line3,pressure_pump1,pressure_pump2,pressure_pump3,vibration_motor1,vibration_motor2,vibration_motor3,power_line1,power_line2,power_line3,production_rate_line1,production_rate_line2,production_rate_line3,humidity,air_quality,noise_level,flow_rate,rotation_speed
2025-12-01 13:03:48.279940,75.96774033780103,73.7028305850274,77.06462806772785,1011.8869001168067,1010.5630291672037,1028.2856306701026,0.562866558492728,0.5519403776774643,0.5571250926589575,252.0104117396819,280.51047668987235,254.57538451127513,86.79245541230831,95.44846301624476,96.55883964775765,51.71057779621122,70.525136897784,62.50197357705229,99.23252662651372,1510.092554014079
2025-12-01 13:03:58.279940,76.0350038776454,73.45113055181909,75.48336680998679,1013.3939616484093,1005.2165663481169,1012.5784551196369,0.6864872603484058,0.501558821704704,0.652035364046626,230.3977634016771,206.92824437469272,244.2283072155518,93.30148056825854,91.55662643088033,94.1486405897279,34.76119693934109,77.29178978534719,64.61127192362852,111.45392818513972,1534.712684897372
2025-12-01 13:04:08.279940,75.89015814572203,73.5141633759997,71.61827846369465,1019.8465977908736,1016.531520791377,1017.4802013566012,0.5813088127050281,0.5898194151213111,0.5919880472103956,240.5576926750789,239.95806477414504,235.27619465685004,98.04787820779788,96.10407863418044,97.45402429567996,39.859025110340866,73.41341303705832,86.44760235938716,108.3506218999759,1551.132703961764
2025-12-01 13:04:18.279940,75.02390571748535,73.6325467983271,84.53502942323111,1006.0982655909146,1004.7282604928006,1028.0114335468588,0.5051873330275264,0.57390368947101,0.6388669802883763,244.11045072817615,252.33862266080953,268.1059199936296,98.57419365663341,92.17751013593447,94.22725338146272,46.286550394910314,78.86105663285937,74.78633610564006,102.17153751100304,1555.6072011748943
2025-12-01 13:04:28.279940,74.52927130708011,76.25665842300549,77.79416151579333,1013.9360422721144,993.8263844420532,1024.529431738057,0.6481943977264575,0.5121589129657097,0.5206100216229427,266.8151721603349,252.81198944536473,269.60205070428776,93.91894255159076,98.27545594348459,100.90908189499879,56.457642653719205,70.3989550693247,63.44251784323237,104.18565888580713,1491.7153976944091
2025-12-01 13:04:38.279940,73.68679125951606,74.53927872471907,84.8901025593346,1020.0028898234572,1010.5333196659144,1010.1777401182328,0.508034305710624,0.513702233868379,0.6126356109704948,233.43220989801682,230.15705297068072,258.5141675182073,90.97612610525893,94.08774646703017,95.40458071134168,59.01041845087661,70.26459256689256,65.14029725452006,109.41098252802144,1375.1582338824358
2025-12-01 13:04:48.279940,72.63758198797137,74.43850124522997,73.0651699540283,1018.8427777919369,1008.9971096048345,1017.8689696492173,0.5397028717430337,0.5181982922570207,0.5230063852864941,233.1068660302917,246.85568435726887,269.72404504554936,91.69727054005713,86.23859800837565,92.55106921838657,36.98960195325395,89.49542565287452,58.446169209663964,129.19702061509068,1526.156532735099
2025-12-01 13:04:58.279940,72.53561088827364,76.85441375714127,76.39191652896487,1019.5554988491593,1009.137477351677,1013.1461476470755,0.5700426903304884,0.5086249330059899,0.5336959367443291,240.25799754637868,263.6328848703733,267.0676158016722,100.20237081728874,93.95334564051197,97.95180004417354,50.19043504530391,90.35061653152857,68.52471533140618,64.14074532679433,1591.7504437801897
2025-12-01 13:05:08.279940,75.0970949398136,73.66416406620166,76.37719879890729,1006.1366674760627,1017.9055029068467,1014.764661163092,0.5563437761798089,0.5289087291319611,0.629401400249437,258.8483229578286,245.39332140913888,235.2718423288928,91.15155707823197,94.77908528980656,99.90854060567138,44.067595227583446,87.19921972334954,60.30867657085147,89.08640235768709,1493.6471004152484
2025-12-01 13:05:18.279940,69.59968164795919,70.30382309918579,72.2056556290926,1015.4772076727885,1012.0440214998729,1013.8912882885759,0.5774287456428527,0.526721041656166,0.6444024730347241,254.86151018442305,229.14997704576882,235.08639078177936,101.75638460743659,95.97946180686714,95.42716074040035,52.22297004414775,72.36197304881452,50.001749718277956,91.45429370960278,1465.4469893433863
