timestamp,temperature_line1,temperature_line2,temperature_line3,pressure_pump1,pressure_pump2,pressure_pump3,vibration_motor1,vibration_motor2,vibration_motor3,power_line1,power_line2,power_line3,production_rate_line1,production_rate_line2,production_rate_line3,humidity,air_quality,noise_level,flow_rate,rotation_speed
2025-11-26 22:25:06.073552,71.58819300788583,73.30231291649152,75.53390761807312,1013.5737283582727,1007.8851251444878,1022.4132789146732,0.5689382354572133,0.5402992495487716,0.7465912600926858,274.50889087793723,240.35045205979742,232.1153796100442,88.81402206830124,97.62690579828906,98.1893255673779,48.97660315366852,76.91835295156305,48.39559411024611,73.77916992628332,1409.4709596391165
2025-11-26 22:25:16.073552,71.56493138450382,76.34602024282006,79.06492837659184,1008.8261279653034,1013.9453320174376,1012.0502701896766,0.5465514908570991,0.52716522257102,0.6766122953519953,290.0306066110576,258.29811618087365,267.08520984577467,92.33168016837453,85.27164941709512,93.84256389914663,47.69570181424445,78.23991216889479,59.99297895492718,114.01244257137576,1569.6166395685111
2025-11-26 22:25:26.073552,76.52377644459565,75.45894333292513,74.71491143391114,1012.4005224541617,1017.2403106722854,1022.3544962244816,0.588986101450521,0.6077022798188076,0.6364459338455046,246.75335690125345,273.7691546689864,243.3441395956115,90.92857425017314,96.1996866544653,96.59957541484468,56.74763983864493,91.36229254181485,81.68326623707223,100.5690828562028,1565.8329186585306
2025-11-26 22:25:36.073552,70.25876774341361,71.28296771821971,79.10178803172133,1007.6985311459474,1012.9840491312748,1006.1066506633008,0.538496355361181,0.5286643528383511,0.6541650170398388,249.91797873382063,256.54404890349883,252.35727502408318,94.61785110216915,97.60195606773655,98.09595488571101,38.92333168503862,92.54721045027837,68.4480766344992,97.4700731985153,1487.8221464484623
2025-11-26 22:25:46.073552,77.45692591895029,74.61319852402526,73.57538337818043,1013.340936685287,1008.3260328397067,1020.1320002796617,0.7053597807687523,0.554297182012096,0.566729122196724,256.8775227200382,208.59785783976807,246.82898925281467,93.89440931383749,90.00316895862191,99.82491682316854,44.90507744132001,80.0410875996867,64.02367759304198,67.35462210748945,1515.8652994317085
2025-11-26 22:25:56.073552,77.87645286113744,74.07208006515836,72.48822996438071,1010.7790312672696,1007.5490166107045,1019.3139053548655,0.5235324593031776,0.49209719430939836,0.7708908544359376,251.48446869115492,225.01093815601416,251.2685480612604,97.37793206038428,99.07829752456902,97.90202917642763,42.79014230047932,68.45304854189555,56.566319128689884,129.55950012501296,1461.1868866982932
2025-11-26 22:26:06.073552,75.82204569887182,73.90269509330287,75.97173468405748,1017.1777420360612,1011.1859299951394,1007.8474321720596,0.7394605460462869,0.6175206108423898,0.7675787970817424,263.26652819995667,234.79027678273823,206.565215570728,98.68795373620554,92.54651921372482,95.24351574978373,43.141172120320334,98.744242172546,64.84072553391803,100.26711044803835,1438.6255898559411
2025-11-26 22:26:16.073552,75.42759298456876,75.81331002833056,75.9601571879499,1011.8183057823416,1007.2830295091611,1006.7343718994275,0.5876429475144763,0.6809204162489714,0.6129312448856811,261.8263542373553,249.98964345401978,269.563506374987,99.00717755862901,91.39284353331209,100.09357919638467,37.36504677172455,82.55744596986156,73.25206233102747,109.18759102908777,1581.69791916013
2025-11-26 22:26:26.073552,75.44366614149581,72.33613504205559,78.65660731199955,1010.9782361121698,1014.6051742112164,1007.7457270392924,0.511853514568067,0.5369127494524504,0.5442567457771467,252.480291412164,254.50246555924417,238.61478778921133,96.51771428831451,93.8278729638416,100.68028678635956,41.215627608702945,79.13512679677277,75.6884308587002,73.67982597330001,1413.5426242561066
2025-11-26 22:26:36.073552,75.60560222059269,72.14239502757732,83.88773859549087,1008.2011932896717,1008.9138793796255,1019.8666479739592,0.5306844042997491,0.5812047886142793,0.6257741289087304,253.6360982155851,246.96107963002942,264.8106791786745,92.2144761462998,93.75941819997671,96.22382122857701,49.974706075677645,70.81135100001106,61.76457460208511,81.31676342556807,1537.3237080016656
